ID	xref	prefLabel
https://purl.brain-bican.org/ontology/HOMBA_10191		medial subdivision of area 10
https://purl.brain-bican.org/ontology/HOMBA_10192		lateral subdivision of area 10
https://purl.brain-bican.org/ontology/HOMBA_10193		orbital subdivision of area 10
https://purl.brain-bican.org/ontology/HOMBA_10194		orbital frontal cortex
https://purl.brain-bican.org/ontology/HOMBA_10195		medial orbital frontal cortex (area 14)
https://purl.brain-bican.org/ontology/HOMBA_10196		rostral subdivision of area 14
https://purl.brain-bican.org/ontology/HOMBA_10197		caudal subdivision of area 14
https://purl.brain-bican.org/ontology/HOMBA_10198		intermediate orbital frontal cortex (OFCi, area 11/13)
https://purl.brain-bican.org/ontology/HOMBA_10199		rostral intermediate orbital frontal cortex (area 11)
https://purl.brain-bican.org/ontology/HOMBA_10200		medial subdivision of area 11
https://purl.brain-bican.org/ontology/HOMBA_10201		lateral subdivision of area 11
https://purl.brain-bican.org/ontology/HOMBA_10202		caudal intermediate orbital frontal cortex (area 13)
https://purl.brain-bican.org/ontology/HOMBA_10203		medial subdivision of area 13
https://purl.brain-bican.org/ontology/HOMBA_10204		lateral subdivision of area 13
https://purl.brain-bican.org/ontology/HOMBA_10205		lateral orbital frontal cortex (OFCl, area 12/47)
https://purl.brain-bican.org/ontology/HOMBA_10206		medial part of area 12/47
https://purl.brain-bican.org/ontology/HOMBA_10207		lateral part of area 12/47
https://purl.brain-bican.org/ontology/HOMBA_10208		parietal cortex
https://purl.brain-bican.org/ontology/HOMBA_10209		primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)
https://purl.brain-bican.org/ontology/HOMBA_10211		upper limb regions of S1
https://purl.brain-bican.org/ontology/HOMBA_10212		trunk region of S1
https://purl.brain-bican.org/ontology/HOMBA_10213		lower limb region of S1
https://purl.brain-bican.org/ontology/HOMBA_10214		posterior parietal cortex
https://purl.brain-bican.org/ontology/HOMBA_10215		superior medial parietal cortex
https://purl.brain-bican.org/ontology/HOMBA_10216		rostral division of SPC (area 5, area PE)
https://purl.brain-bican.org/ontology/HOMBA_10217		cingulate subdivision of area 5
https://purl.brain-bican.org/ontology/HOMBA_10218		lateral subdivision of area 5
https://purl.brain-bican.org/ontology/HOMBA_10219		medial subdivision of area 5
https://purl.brain-bican.org/ontology/HOMBA_10220		caudal division of SPC (area 7, area PEc)
https://purl.brain-bican.org/ontology/HOMBA_10221		rostral subdivision of area 7
https://purl.brain-bican.org/ontology/HOMBA_10222		medial subdivision of area 7
https://purl.brain-bican.org/ontology/HOMBA_10223		caudal subdivision of area 7
https://purl.brain-bican.org/ontology/HOMBA_10224		postcentral subdivision of area 7
https://purl.brain-bican.org/ontology/HOMBA_10225		inferior lateral parietal cortex
https://purl.brain-bican.org/ontology/HOMBA_10226		rostral division of IPC (IPCr, area 40, area PF)
https://purl.brain-bican.org/ontology/HOMBA_10227		rostrodorsal subdivision of area 40
https://purl.brain-bican.org/ontology/HOMBA_10228		rostroventral subdivision of area 40
https://purl.brain-bican.org/ontology/HOMBA_10231		inferior subdivision of area 40
https://purl.brain-bican.org/ontology/HOMBA_10232		caudal division of IPC (IPCc, area 39, area PG)
https://purl.brain-bican.org/ontology/HOMBA_10233		rostral subdivision of area 39
https://purl.brain-bican.org/ontology/HOMBA_10234		caudal subdivision of area 39
https://purl.brain-bican.org/ontology/HOMBA_10235		temporal cortex
https://purl.brain-bican.org/ontology/HOMBA_10236		primary auditory cortex (first auditiory cortex, auditory core region)
https://purl.brain-bican.org/ontology/HOMBA_10237		main portion of primary auditory cortex (area TC, area 41)
https://purl.brain-bican.org/ontology/HOMBA_10238		rostral extension of primary auditory cortex
https://purl.brain-bican.org/ontology/HOMBA_10239		secondary auditory cortex (auditory belt region, area 42, area TB)
https://purl.brain-bican.org/ontology/HOMBA_10240		superolateral temporal cortex (area 22)
https://purl.brain-bican.org/ontology/HOMBA_10241		rostral division of area 22
https://purl.brain-bican.org/ontology/HOMBA_10242		intermediate division of area 22
https://purl.brain-bican.org/ontology/HOMBA_10243		caudal division of area 22
https://purl.brain-bican.org/ontology/HOMBA_10244		polysensory temporal cortex (area 22P)
https://purl.brain-bican.org/ontology/HOMBA_10245		rostral division of area 22P
https://purl.brain-bican.org/ontology/HOMBA_10246		intermediate division of area 22P
https://purl.brain-bican.org/ontology/HOMBA_10247		caudal division of area 22P
https://purl.brain-bican.org/ontology/HOMBA_10248		midlateral temporal  cortex (area TEd, area 21)
https://purl.brain-bican.org/ontology/HOMBA_10249		rostral division of area 21
https://purl.brain-bican.org/ontology/HOMBA_10250		intermediate division of area 21
https://purl.brain-bican.org/ontology/HOMBA_10251		caudal division of area 21
https://purl.brain-bican.org/ontology/HOMBA_10252		inferolateral temporal cortex (area TEv, area 20)
https://purl.brain-bican.org/ontology/HOMBA_10253		rostraldivision of area 20
https://purl.brain-bican.org/ontology/HOMBA_10254		intermediate division of area 20
https://purl.brain-bican.org/ontology/HOMBA_10255		caudal division of area 20
https://purl.brain-bican.org/ontology/HOMBA_10257		ectorhinal cortex (area 36)
https://purl.brain-bican.org/ontology/HOMBA_10258		rostral division of area 36
https://purl.brain-bican.org/ontology/HOMBA_10259		caudal division of area 36
https://purl.brain-bican.org/ontology/HOMBA_10260		lateral division of PHC (area TF)
https://purl.brain-bican.org/ontology/HOMBA_10261		medial temporal-occipital cortex (area TFO, area 37m)
https://purl.brain-bican.org/ontology/HOMBA_10263		posterior parahippocampal region (postrhinal cortex)
https://purl.brain-bican.org/ontology/HOMBA_10264		medial division of PHC (area TH)
https://purl.brain-bican.org/ontology/HOMBA_10265		intermediate division of PHC (area TL)
https://purl.brain-bican.org/ontology/HOMBA_10266		temporal polar cortex (area TG, area 38)
https://purl.brain-bican.org/ontology/HOMBA_10267		parainsular cortex (area 52)
https://purl.brain-bican.org/ontology/HOMBA_10268		occipital cortex
https://purl.brain-bican.org/ontology/HOMBA_10269		primary visual cortex (first visual cortex, striate cortex, area 17, area OC)
https://purl.brain-bican.org/ontology/HOMBA_10270		extrastriate occipital cortex
https://purl.brain-bican.org/ontology/HOMBA_10274		ventral posterior visual area (ventral third visual area, V3V)
https://purl.brain-bican.org/ontology/HOMBA_10277		cingulate cortex
https://purl.brain-bican.org/ontology/HOMBA_10278		anterior cingulate  cortex (ventromedial prefrontal cortex)
https://purl.brain-bican.org/ontology/HOMBA_10279		ventral ACC (area 24, area LA)
https://purl.brain-bican.org/ontology/HOMBA_10280		pregenual cingulate  cortex (area 32, prelimbic cortex)
https://purl.brain-bican.org/ontology/HOMBA_10281		subgenual (subcallosal) cingulate cortex (area 25)
https://purl.brain-bican.org/ontology/HOMBA_10282		midcingulate cortex (MCC, intermediate cingulate cortex)
https://purl.brain-bican.org/ontology/HOMBA_10283		ventral MCC (area 24i)
https://purl.brain-bican.org/ontology/HOMBA_10285		posterior cingulate cortex (PCC)
https://purl.brain-bican.org/ontology/HOMBA_10286		ventral PCC (area 23, area LC2)
https://purl.brain-bican.org/ontology/HOMBA_10287		dorsal PCC (area 31, area LC1)
https://purl.brain-bican.org/ontology/HOMBA_10288		major insular cortex
https://purl.brain-bican.org/ontology/HOMBA_10289		dysgranular insular cortex (area Idg)
https://purl.brain-bican.org/ontology/HOMBA_10290		granular insular cortex (area Ig)
https://purl.brain-bican.org/ontology/HOMBA_10293		archicortex
https://purl.brain-bican.org/ontology/HOMBA_10295		dentate gyrus
https://purl.brain-bican.org/ontology/HOMBA_10296		hippocampal proper (Cornu Ammonis)
https://purl.brain-bican.org/ontology/HOMBA_10297		CA1 region of hippocampus
https://purl.brain-bican.org/ontology/HOMBA_10298		CA2 region of hippocampus
https://purl.brain-bican.org/ontology/HOMBA_10299		CA3 region of hippocampus
https://purl.brain-bican.org/ontology/HOMBA_10300		CA4 region of hippocampus
https://purl.brain-bican.org/ontology/HOMBA_10302		subiculum proper (strictly defined subiculum)
https://purl.brain-bican.org/ontology/HOMBA_10303		prosubiculum
https://purl.brain-bican.org/ontology/HOMBA_10304		indusium griseum (Brodmann area 33)
https://purl.brain-bican.org/ontology/HOMBA_10305		taenia tecta
https://purl.brain-bican.org/ontology/HOMBA_10306		paleocortex (semicortex)
https://purl.brain-bican.org/ontology/HOMBA_10307		olfactory bulb
https://purl.brain-bican.org/ontology/HOMBA_10308		anterior olfactory nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_10309		nucleus of lateral olfactory tract
https://purl.brain-bican.org/ontology/HOMBA_10310		olfactory tubercle
https://purl.brain-bican.org/ontology/HOMBA_10311		piriform cortex
https://purl.brain-bican.org/ontology/HOMBA_10312		piriform-entorhinal-amygdaloid area
https://purl.brain-bican.org/ontology/HOMBA_10314		periarchicortex (mesocortex)
https://purl.brain-bican.org/ontology/HOMBA_10315		presubiculum (presubicular cortex)
https://purl.brain-bican.org/ontology/HOMBA_10316		parasubiculum (parasubicular cortex)
https://purl.brain-bican.org/ontology/HOMBA_10317		entorhinal cortex
https://purl.brain-bican.org/ontology/HOMBA_10318		lateral (rostral) entorhinal cortex
https://purl.brain-bican.org/ontology/HOMBA_10319		medial (caudal) entorhinal cortex
https://purl.brain-bican.org/ontology/HOMBA_10320		perirhinal cortex (area 35)
https://purl.brain-bican.org/ontology/HOMBA_10321		rostral division of area 35
https://purl.brain-bican.org/ontology/HOMBA_10322		caudal division of area 35
https://purl.brain-bican.org/ontology/HOMBA_10324		retrosplenial cortex
https://purl.brain-bican.org/ontology/HOMBA_10325		granular retrosplenial cortex (area 29, RSg)
https://purl.brain-bican.org/ontology/HOMBA_10326		agranular retrosplenial cortex (area 30, RSag)
https://purl.brain-bican.org/ontology/HOMBA_10327		peripaleocortex
https://purl.brain-bican.org/ontology/HOMBA_10328		agranular insular cortex (area Iag)
https://purl.brain-bican.org/ontology/HOMBA_10329		agranular frontal insular cortex (area FI)
https://purl.brain-bican.org/ontology/HOMBA_10330		agranular temporal insular cortex (area TI)
https://purl.brain-bican.org/ontology/HOMBA_10331		cerebral nuclei
https://purl.brain-bican.org/ontology/HOMBA_10332		basal ganglia (basal nuclei)
https://purl.brain-bican.org/ontology/HOMBA_10333		striatum (neostriatum)
https://purl.brain-bican.org/ontology/HOMBA_10334		caudate nucleus (mediodorsal division of the CP)
https://purl.brain-bican.org/ontology/HOMBA_10335		head of caudate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10336		body of caudate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10337		tail of caudate nucleus (caudolateral division of the CP)
https://purl.brain-bican.org/ontology/HOMBA_10338		putamen (lateroventral division of the CP)
https://purl.brain-bican.org/ontology/HOMBA_10339		nucleus accumbens
https://purl.brain-bican.org/ontology/HOMBA_10340		core of nucleus accumbens
https://purl.brain-bican.org/ontology/HOMBA_10341		shell of nucleus accumbens
https://purl.brain-bican.org/ontology/HOMBA_10342		globus pallidus (paleostriatum)
https://purl.brain-bican.org/ontology/HOMBA_10343		external division of globus pallidus
https://purl.brain-bican.org/ontology/HOMBA_10344		internal division of globus pallidus
https://purl.brain-bican.org/ontology/HOMBA_10345		ventral pallidum
https://purl.brain-bican.org/ontology/HOMBA_10346		claustrum
https://purl.brain-bican.org/ontology/HOMBA_10347		dorsal claustrum
https://purl.brain-bican.org/ontology/HOMBA_10348		ventral claustrum
https://purl.brain-bican.org/ontology/HOMBA_10349		basal forebrain
https://purl.brain-bican.org/ontology/HOMBA_10350		septal region (septal nuclear complex)
https://purl.brain-bican.org/ontology/HOMBA_10351		medial septal nucleus
https://purl.brain-bican.org/ontology/HOMBA_10352		lateral septal nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_10353		basal nucleus of Meynert
https://purl.brain-bican.org/ontology/HOMBA_10354		nucleus of diagonal band
https://purl.brain-bican.org/ontology/HOMBA_10355		vertical division of nucleus of diagonal band
https://purl.brain-bican.org/ontology/HOMBA_10356		horizontal division of nucleus of diagonal band
https://purl.brain-bican.org/ontology/HOMBA_10357		nucleus subputaminalis
https://purl.brain-bican.org/ontology/HOMBA_10358		islands of Calleja near the shell
https://purl.brain-bican.org/ontology/HOMBA_10359		major island of Calleja near the shell
https://purl.brain-bican.org/ontology/HOMBA_10360		small islands of Calleja near the shell
https://purl.brain-bican.org/ontology/HOMBA_10361		amygdaloid complex
https://purl.brain-bican.org/ontology/HOMBA_10362		anterior amygdaloid area
https://purl.brain-bican.org/ontology/HOMBA_10363		central nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10364		medial division of central nucleus
https://purl.brain-bican.org/ontology/HOMBA_10365		lateral division of central nucleus
https://purl.brain-bican.org/ontology/HOMBA_10366		basolateral nuclear group of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10367		lateral nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10368		basolateral nucleus (basal nucleus) of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10369		basomedial nucleus (accessory basal nucleus) of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10370		paralaminar nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10371		endopiriform nucleus
https://purl.brain-bican.org/ontology/HOMBA_10372		corticomedial nuclear group of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10373		cortical nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10374		anterior (rostral) cortical nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10375		posterior (caudal) cortical nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10376		medial nuclear complex of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10377		amygdalohippocampal area
https://purl.brain-bican.org/ontology/HOMBA_10378		intercalated nuclei of amygdala
https://purl.brain-bican.org/ontology/HOMBA_10379		amygdaloid transition areas
https://purl.brain-bican.org/ontology/HOMBA_10380		amygdalohippocampal transition area
https://purl.brain-bican.org/ontology/HOMBA_10381		amygdalostriatal transition area
https://purl.brain-bican.org/ontology/HOMBA_10382		amygdalocortical transition area (amygdalopiriform transition area)
https://purl.brain-bican.org/ontology/HOMBA_10383		extended amygdala
https://purl.brain-bican.org/ontology/HOMBA_10384		bed nucleus of stria terminalis
https://purl.brain-bican.org/ontology/HOMBA_10387		sublenticular extended amygdala
https://purl.brain-bican.org/ontology/HOMBA_10388		interstitial nucleus of posterior limb of anterior commissure (fundus of striatum)
https://purl.brain-bican.org/ontology/HOMBA_10389		diencephalon
https://purl.brain-bican.org/ontology/HOMBA_10390		thalamus
https://purl.brain-bican.org/ontology/HOMBA_10391		dorsal thalamus
https://purl.brain-bican.org/ontology/HOMBA_10392		anterior nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10393		anterodorsal nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10394		anteromedial nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10395		anteroventral nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10396		lateral dorsal nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10397		medial nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10398		mediodorsal nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10399		densocelllular (paralamellar) division of MD
https://purl.brain-bican.org/ontology/HOMBA_10400		medial (magnocellular) division of MD
https://purl.brain-bican.org/ontology/HOMBA_10401		lateral (multiform) division of MD
https://purl.brain-bican.org/ontology/HOMBA_10402		central (parvicellular) division of MD
https://purl.brain-bican.org/ontology/HOMBA_10403		reuniens (medioventral) nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10404		parataenial nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10406		lateral nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10407		dorsal group of LNC
https://purl.brain-bican.org/ontology/HOMBA_10408		lateral posterior nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10409		pulvinar of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10410		rostral division of pulvinar
https://purl.brain-bican.org/ontology/HOMBA_10411		medial division of pulvinar
https://purl.brain-bican.org/ontology/HOMBA_10412		lateral division of pulvinar
https://purl.brain-bican.org/ontology/HOMBA_10413		inferior division of pulvinar
https://purl.brain-bican.org/ontology/HOMBA_10414		lateral subdivision of Puli
https://purl.brain-bican.org/ontology/HOMBA_10415		medial subdivision of Puli
https://purl.brain-bican.org/ontology/HOMBA_10416		ventral group of LNC
https://purl.brain-bican.org/ontology/HOMBA_10417		ventral anterior nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10418		principal division of VA
https://purl.brain-bican.org/ontology/HOMBA_10419		magocellular division of VA
https://purl.brain-bican.org/ontology/HOMBA_10420		ventral lateral nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10421		rostral division of VL
https://purl.brain-bican.org/ontology/HOMBA_10422		caudal division of VL
https://purl.brain-bican.org/ontology/HOMBA_10423		ventral posterior nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10424		ventral posterior lateral nucleus
https://purl.brain-bican.org/ontology/HOMBA_10425		ventral posterior medial nucleus
https://purl.brain-bican.org/ontology/HOMBA_10426		ventral posterior inferior nucleus
https://purl.brain-bican.org/ontology/HOMBA_10427		ventral medial nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10428		posterior nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10429		lateral geniculate nucleus (dorsal lateral geniculate nucleus)
https://purl.brain-bican.org/ontology/HOMBA_10431		magnocellular layers of LG
https://purl.brain-bican.org/ontology/HOMBA_10432		parvicellular layers of LG
https://purl.brain-bican.org/ontology/HOMBA_10434		medial geniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10435		dorsal (rostral) division of medial geniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10436		rostrodorsal subdivision of DMG
https://purl.brain-bican.org/ontology/HOMBA_10437		caudodorsal subdivision of DMG
https://purl.brain-bican.org/ontology/HOMBA_10438		ventral (caudal) division of medial geniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10439		medial division of medial geniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_10440		posterior nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10442		intralaminar nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10443		rostral intralaminar nuclei of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10444		central lateral nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10445		central medial nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10446		paracentral nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10447		rhomboid (central) nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10448		caudal intralaminar nuclei of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10449		centromedian nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10450		parafascicular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10451		epithalamus
https://purl.brain-bican.org/ontology/HOMBA_10452		habenular nuclei
https://purl.brain-bican.org/ontology/HOMBA_10453		lateral habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_10454		magnocellular (lateral) division of LHN
https://purl.brain-bican.org/ontology/HOMBA_10455		parvicellular (medial) division of LHN
https://purl.brain-bican.org/ontology/HOMBA_10456		medial habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_10457		paraventricular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10458		rostral paraventricular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10459		caudal paraventricular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10460		pineal body
https://purl.brain-bican.org/ontology/HOMBA_10461		ventral thalamus
https://purl.brain-bican.org/ontology/HOMBA_10462		nucleus of the field of Forel
https://purl.brain-bican.org/ontology/HOMBA_10463		zona incerta
https://purl.brain-bican.org/ontology/HOMBA_10464		reticular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10465		subthalamus
https://purl.brain-bican.org/ontology/HOMBA_10466		subthalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10467		hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_10468		preoptic region of HTH
https://purl.brain-bican.org/ontology/HOMBA_10469		periventricular nucleus, preoptic part
https://purl.brain-bican.org/ontology/HOMBA_10470		medial preoptic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10471		lateral preoptic area
https://purl.brain-bican.org/ontology/HOMBA_10472		intermediate (sexually dimorphic) hypothalamic nuclei
https://purl.brain-bican.org/ontology/HOMBA_10473		supraoptic region of HTH
https://purl.brain-bican.org/ontology/HOMBA_10474		periventricular nucleus, supraoptic part
https://purl.brain-bican.org/ontology/HOMBA_10475		anterior hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10476		paraventricular nucleus of hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_10477		descending division of paraventricular nucleus
https://purl.brain-bican.org/ontology/HOMBA_10478		magnocellular division of paraventricular nucleus
https://purl.brain-bican.org/ontology/HOMBA_10479		parvicellular division of paraventricular nucleus
https://purl.brain-bican.org/ontology/HOMBA_10480		suprachiasmatic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10481		supraoptic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10483		tuberal region of HTH
https://purl.brain-bican.org/ontology/HOMBA_10484		periventricular nucleus, tuberal part
https://purl.brain-bican.org/ontology/HOMBA_10485		dorsomedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10486		compact division of dorsomedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10487		diffuse division of dorsomedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10488		ventromedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10489		dorsal division of VMHco
https://purl.brain-bican.org/ontology/HOMBA_10490		ventral division of VMHco
https://purl.brain-bican.org/ontology/HOMBA_10492		arcuate nucleus of hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_10493		lateral tuberal nuclei
https://purl.brain-bican.org/ontology/HOMBA_10494		lateral hypothalamic area, tuberal part
https://purl.brain-bican.org/ontology/HOMBA_10495		mammillary (posterior) region of HTH
https://purl.brain-bican.org/ontology/HOMBA_10496		tuberomammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10497		supramammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10498		mammillary nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_10499		medial mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10500		lateral division of medial mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10501		medial division of medial mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10502		lateral mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_10503		posterior hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_10505		pituitary body/gland (hypophysis)
https://purl.brain-bican.org/ontology/HOMBA_10508		marginal zone of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10515		cortical plate of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10522		subplate (zone) of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10529		intermediate zone of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10536		subventricular zone of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10542		ventricular zone of neocortex
https://purl.brain-bican.org/ontology/HOMBA_10549		ganglionic eminence (VZ in basal nuclei)
https://purl.brain-bican.org/ontology/HOMBA_10550		medial ganglionic eminence
https://purl.brain-bican.org/ontology/HOMBA_10551		lateral ganglionic eminence
https://purl.brain-bican.org/ontology/HOMBA_10552		caudal ganglionic eminence
https://purl.brain-bican.org/ontology/HOMBA_10553		ventricular-subventricular zone of postamygdaloid region
https://purl.brain-bican.org/ontology/HOMBA_10554		ventricular-subventricular zone of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10555		ventricular-subventricular zone of hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_10556		rostral migratory stream
https://purl.brain-bican.org/ontology/HOMBA_10557		forebrain white matter (unspecified region)
https://purl.brain-bican.org/ontology/HOMBA_10559		anterior commissure
https://purl.brain-bican.org/ontology/HOMBA_10560		hippocampal commissure
https://purl.brain-bican.org/ontology/HOMBA_10561		corpus callosum
https://purl.brain-bican.org/ontology/HOMBA_10562		rostrum of corpus callosum
https://purl.brain-bican.org/ontology/HOMBA_10563		genu of corpus callosum
https://purl.brain-bican.org/ontology/HOMBA_10564		body of corpus callosum
https://purl.brain-bican.org/ontology/HOMBA_10565		splenium of corpus callosum
https://purl.brain-bican.org/ontology/HOMBA_10566		habenular commissure
https://purl.brain-bican.org/ontology/HOMBA_10567		posterior commissure
https://purl.brain-bican.org/ontology/HOMBA_10569		arcuate fasciculus
https://purl.brain-bican.org/ontology/HOMBA_10570		alveus
https://purl.brain-bican.org/ontology/HOMBA_10571		ansa lenticularis
https://purl.brain-bican.org/ontology/HOMBA_10572		cingulum bundle
https://purl.brain-bican.org/ontology/HOMBA_10573		external capsule
https://purl.brain-bican.org/ontology/HOMBA_10574		extreme capsule
https://purl.brain-bican.org/ontology/HOMBA_10575		fimbria
https://purl.brain-bican.org/ontology/HOMBA_10576		fornix
https://purl.brain-bican.org/ontology/HOMBA_10577		column of the fornix
https://purl.brain-bican.org/ontology/HOMBA_10578		body of the fornix
https://purl.brain-bican.org/ontology/HOMBA_10579		crus of the fornix
https://purl.brain-bican.org/ontology/HOMBA_10580		inferior longitudinal fasciculus
https://purl.brain-bican.org/ontology/HOMBA_10581		internal capsule
https://purl.brain-bican.org/ontology/HOMBA_10582		rostral (anterior) limb of internal capsule
https://purl.brain-bican.org/ontology/HOMBA_10583		genu of internal capsule
https://purl.brain-bican.org/ontology/HOMBA_10584		caudal limb of internal capsule
https://purl.brain-bican.org/ontology/HOMBA_10585		lenticular fasciculus (field H2)
https://purl.brain-bican.org/ontology/HOMBA_10586		mammillothalamic tract
https://purl.brain-bican.org/ontology/HOMBA_10587		medial forebrain bundle
https://purl.brain-bican.org/ontology/HOMBA_10588		occipitofrontal fasciculus
https://purl.brain-bican.org/ontology/HOMBA_10589		optic tract
https://purl.brain-bican.org/ontology/HOMBA_10590		stria medullaris of thalamus
https://purl.brain-bican.org/ontology/HOMBA_10591		stria terminalis
https://purl.brain-bican.org/ontology/HOMBA_10592		superior longitudinal fasciculus
https://purl.brain-bican.org/ontology/HOMBA_10593		thalamic fasciculus (field H1)
https://purl.brain-bican.org/ontology/HOMBA_10594		uncinate fasciculus
https://purl.brain-bican.org/ontology/HOMBA_10595		ventricles of forebrain
https://purl.brain-bican.org/ontology/HOMBA_10596		lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10597		rostral horn of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10598		body of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10599		caudal horn of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10600		inferior horn of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10601		choroid plexus in lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_10602		third ventricle
https://purl.brain-bican.org/ontology/HOMBA_10603		infundubular recess of 3V
https://purl.brain-bican.org/ontology/HOMBA_10604		preoptic recess of 3V
https://purl.brain-bican.org/ontology/HOMBA_10605		suprapineal recess of 3V
https://purl.brain-bican.org/ontology/HOMBA_10606		choroid plexus in third ventricle
https://purl.brain-bican.org/ontology/HOMBA_10607		hypothalamic sulcus
https://purl.brain-bican.org/ontology/HOMBA_10608		interventricular foramen
https://purl.brain-bican.org/ontology/HOMBA_10609		surface structures (landmarks) of forebrain
https://purl.brain-bican.org/ontology/HOMBA_10610		cerebral sulci
https://purl.brain-bican.org/ontology/HOMBA_10611		main sulci
